,0
13431,"spam ../data/inmail.13432
"
13432,"spam ../data/inmail.13433
"
13433,"spam ../data/inmail.13434
"
13434,"spam ../data/inmail.13435
"
13435,"spam ../data/inmail.13436
"
13436,"spam ../data/inmail.13437
"
13437,"spam ../data/inmail.13438
"
13438,"spam ../data/inmail.13439
"
13439,"spam ../data/inmail.13440
"
13440,"spam ../data/inmail.13441
"
13441,"spam ../data/inmail.13442
"
13442,"spam ../data/inmail.13443
"
13443,"spam ../data/inmail.13444
"
13444,"spam ../data/inmail.13445
"
13445,"ham ../data/inmail.13446
"
13446,"spam ../data/inmail.13447
"
13447,"spam ../data/inmail.13448
"
13448,"spam ../data/inmail.13449
"
13449,"spam ../data/inmail.13450
"
13450,"spam ../data/inmail.13451
"
13451,"ham ../data/inmail.13452
"
13452,"spam ../data/inmail.13453
"
13453,"spam ../data/inmail.13454
"
13454,"spam ../data/inmail.13455
"
13455,"spam ../data/inmail.13456
"
13456,"spam ../data/inmail.13457
"
13457,"spam ../data/inmail.13458
"
13458,"spam ../data/inmail.13459
"
13459,"spam ../data/inmail.13460
"
13460,"spam ../data/inmail.13461
"
13461,"spam ../data/inmail.13462
"
13462,"spam ../data/inmail.13463
"
13463,"spam ../data/inmail.13464
"
13464,"ham ../data/inmail.13465
"
13465,"spam ../data/inmail.13466
"
13466,"spam ../data/inmail.13467
"
13467,"spam ../data/inmail.13468
"
13468,"ham ../data/inmail.13469
"
13469,"ham ../data/inmail.13470
"
13470,"spam ../data/inmail.13471
"
13471,"spam ../data/inmail.13472
"
13472,"spam ../data/inmail.13473
"
13473,"spam ../data/inmail.13474
"
13474,"spam ../data/inmail.13475
"
13475,"spam ../data/inmail.13476
"
13476,"spam ../data/inmail.13477
"
13477,"spam ../data/inmail.13478
"
13478,"spam ../data/inmail.13479
"
13479,"spam ../data/inmail.13480
"
13480,"spam ../data/inmail.13481
"
13481,"spam ../data/inmail.13482
"
13482,"spam ../data/inmail.13483
"
13483,"spam ../data/inmail.13484
"
13484,"ham ../data/inmail.13485
"
13485,"spam ../data/inmail.13486
"
13486,"spam ../data/inmail.13487
"
13487,"spam ../data/inmail.13488
"
13488,"spam ../data/inmail.13489
"
13489,"spam ../data/inmail.13490
"
13490,"spam ../data/inmail.13491
"
13491,"spam ../data/inmail.13492
"
13492,"spam ../data/inmail.13493
"
13493,"spam ../data/inmail.13494
"
13494,"spam ../data/inmail.13495
"
13495,"ham ../data/inmail.13496
"
13496,"spam ../data/inmail.13497
"
13497,"spam ../data/inmail.13498
"
13498,"spam ../data/inmail.13499
"
13499,"spam ../data/inmail.13500
"
13500,"spam ../data/inmail.13501
"
13501,"spam ../data/inmail.13502
"
13502,"spam ../data/inmail.13503
"
13503,"ham ../data/inmail.13504
"
13504,"spam ../data/inmail.13505
"
13505,"ham ../data/inmail.13506
"
13506,"spam ../data/inmail.13507
"
13507,"ham ../data/inmail.13508
"
13508,"spam ../data/inmail.13509
"
13509,"spam ../data/inmail.13510
"
13510,"ham ../data/inmail.13511
"
13511,"ham ../data/inmail.13512
"
13512,"spam ../data/inmail.13513
"
13513,"spam ../data/inmail.13514
"
13514,"ham ../data/inmail.13515
"
13515,"spam ../data/inmail.13516
"
13516,"ham ../data/inmail.13517
"
13517,"spam ../data/inmail.13518
"
13518,"spam ../data/inmail.13519
"
13519,"spam ../data/inmail.13520
"
13520,"spam ../data/inmail.13521
"
13521,"spam ../data/inmail.13522
"
13522,"spam ../data/inmail.13523
"
13523,"spam ../data/inmail.13524
"
13524,"spam ../data/inmail.13525
"
13525,"spam ../data/inmail.13526
"
13526,"ham ../data/inmail.13527
"
13527,"ham ../data/inmail.13528
"
13528,"spam ../data/inmail.13529
"
13529,"spam ../data/inmail.13530
"
13530,"spam ../data/inmail.13531
"
13531,"spam ../data/inmail.13532
"
13532,"spam ../data/inmail.13533
"
13533,"spam ../data/inmail.13534
"
13534,"spam ../data/inmail.13535
"
13535,"spam ../data/inmail.13536
"
13536,"spam ../data/inmail.13537
"
13537,"spam ../data/inmail.13538
"
13538,"spam ../data/inmail.13539
"
13539,"spam ../data/inmail.13540
"
13540,"spam ../data/inmail.13541
"
13541,"spam ../data/inmail.13542
"
13542,"spam ../data/inmail.13543
"
13543,"spam ../data/inmail.13544
"
13544,"spam ../data/inmail.13545
"
13545,"spam ../data/inmail.13546
"
13546,"spam ../data/inmail.13547
"
13547,"spam ../data/inmail.13548
"
13548,"ham ../data/inmail.13549
"
13549,"spam ../data/inmail.13550
"
13550,"ham ../data/inmail.13551
"
13551,"spam ../data/inmail.13552
"
13552,"ham ../data/inmail.13553
"
13553,"spam ../data/inmail.13554
"
13554,"spam ../data/inmail.13555
"
13555,"ham ../data/inmail.13556
"
13556,"ham ../data/inmail.13557
"
13557,"spam ../data/inmail.13558
"
13558,"spam ../data/inmail.13559
"
13559,"spam ../data/inmail.13560
"
13560,"ham ../data/inmail.13561
"
13561,"ham ../data/inmail.13562
"
13562,"ham ../data/inmail.13563
"
13563,"spam ../data/inmail.13564
"
13564,"spam ../data/inmail.13565
"
13565,"spam ../data/inmail.13566
"
13566,"ham ../data/inmail.13567
"
13567,"spam ../data/inmail.13568
"
13568,"ham ../data/inmail.13569
"
13569,"ham ../data/inmail.13570
"
13570,"spam ../data/inmail.13571
"
13571,"spam ../data/inmail.13572
"
13572,"spam ../data/inmail.13573
"
13573,"spam ../data/inmail.13574
"
13574,"spam ../data/inmail.13575
"
13575,"ham ../data/inmail.13576
"
13576,"ham ../data/inmail.13577
"
13577,"spam ../data/inmail.13578
"
13578,"ham ../data/inmail.13579
"
13579,"spam ../data/inmail.13580
"
13580,"spam ../data/inmail.13581
"
13581,"ham ../data/inmail.13582
"
13582,"spam ../data/inmail.13583
"
13583,"spam ../data/inmail.13584
"
13584,"ham ../data/inmail.13585
"
13585,"ham ../data/inmail.13586
"
13586,"spam ../data/inmail.13587
"
13587,"spam ../data/inmail.13588
"
13588,"ham ../data/inmail.13589
"
13589,"spam ../data/inmail.13590
"
13590,"spam ../data/inmail.13591
"
13591,"spam ../data/inmail.13592
"
13592,"spam ../data/inmail.13593
"
13593,"spam ../data/inmail.13594
"
13594,"spam ../data/inmail.13595
"
13595,"spam ../data/inmail.13596
"
13596,"ham ../data/inmail.13597
"
13597,"spam ../data/inmail.13598
"
13598,"spam ../data/inmail.13599
"
13599,"spam ../data/inmail.13600
"
13600,"ham ../data/inmail.13601
"
13601,"spam ../data/inmail.13602
"
13602,"spam ../data/inmail.13603
"
13603,"spam ../data/inmail.13604
"
13604,"spam ../data/inmail.13605
"
13605,"spam ../data/inmail.13606
"
13606,"ham ../data/inmail.13607
"
13607,"spam ../data/inmail.13608
"
13608,"spam ../data/inmail.13609
"
13609,"spam ../data/inmail.13610
"
13610,"spam ../data/inmail.13611
"
13611,"spam ../data/inmail.13612
"
13612,"ham ../data/inmail.13613
"
13613,"ham ../data/inmail.13614
"
13614,"ham ../data/inmail.13615
"
13615,"ham ../data/inmail.13616
"
13616,"spam ../data/inmail.13617
"
13617,"spam ../data/inmail.13618
"
13618,"spam ../data/inmail.13619
"
13619,"ham ../data/inmail.13620
"
13620,"spam ../data/inmail.13621
"
13621,"spam ../data/inmail.13622
"
13622,"spam ../data/inmail.13623
"
13623,"ham ../data/inmail.13624
"
13624,"spam ../data/inmail.13625
"
13625,"spam ../data/inmail.13626
"
13626,"spam ../data/inmail.13627
"
13627,"ham ../data/inmail.13628
"
13628,"spam ../data/inmail.13629
"
13629,"ham ../data/inmail.13630
"
13630,"spam ../data/inmail.13631
"
13631,"ham ../data/inmail.13632
"
13632,"spam ../data/inmail.13633
"
13633,"ham ../data/inmail.13634
"
13634,"spam ../data/inmail.13635
"
13635,"spam ../data/inmail.13636
"
13636,"spam ../data/inmail.13637
"
13637,"spam ../data/inmail.13638
"
13638,"spam ../data/inmail.13639
"
13639,"spam ../data/inmail.13640
"
13640,"spam ../data/inmail.13641
"
13641,"spam ../data/inmail.13642
"
13642,"spam ../data/inmail.13643
"
13643,"spam ../data/inmail.13644
"
13644,"spam ../data/inmail.13645
"
13645,"ham ../data/inmail.13646
"
13646,"spam ../data/inmail.13647
"
13647,"ham ../data/inmail.13648
"
13648,"spam ../data/inmail.13649
"
13649,"ham ../data/inmail.13650
"
13650,"ham ../data/inmail.13651
"
13651,"spam ../data/inmail.13652
"
13652,"ham ../data/inmail.13653
"
13653,"spam ../data/inmail.13654
"
13654,"ham ../data/inmail.13655
"
13655,"ham ../data/inmail.13656
"
13656,"spam ../data/inmail.13657
"
13657,"spam ../data/inmail.13658
"
13658,"spam ../data/inmail.13659
"
13659,"ham ../data/inmail.13660
"
13660,"spam ../data/inmail.13661
"
13661,"ham ../data/inmail.13662
"
13662,"spam ../data/inmail.13663
"
13663,"ham ../data/inmail.13664
"
13664,"spam ../data/inmail.13665
"
13665,"spam ../data/inmail.13666
"
13666,"spam ../data/inmail.13667
"
13667,"spam ../data/inmail.13668
"
13668,"spam ../data/inmail.13669
"
13669,"spam ../data/inmail.13670
"
13670,"spam ../data/inmail.13671
"
13671,"spam ../data/inmail.13672
"
13672,"spam ../data/inmail.13673
"
13673,"spam ../data/inmail.13674
"
13674,"spam ../data/inmail.13675
"
13675,"spam ../data/inmail.13676
"
13676,"spam ../data/inmail.13677
"
13677,"ham ../data/inmail.13678
"
13678,"spam ../data/inmail.13679
"
13679,"spam ../data/inmail.13680
"
13680,"spam ../data/inmail.13681
"
13681,"spam ../data/inmail.13682
"
13682,"spam ../data/inmail.13683
"
13683,"ham ../data/inmail.13684
"
13684,"spam ../data/inmail.13685
"
13685,"spam ../data/inmail.13686
"
13686,"spam ../data/inmail.13687
"
13687,"ham ../data/inmail.13688
"
13688,"ham ../data/inmail.13689
"
13689,"ham ../data/inmail.13690
"
13690,"ham ../data/inmail.13691
"
13691,"spam ../data/inmail.13692
"
13692,"spam ../data/inmail.13693
"
13693,"ham ../data/inmail.13694
"
13694,"spam ../data/inmail.13695
"
13695,"spam ../data/inmail.13696
"
13696,"ham ../data/inmail.13697
"
13697,"spam ../data/inmail.13698
"
13698,"spam ../data/inmail.13699
"
13699,"ham ../data/inmail.13700
"
13700,"spam ../data/inmail.13701
"
13701,"ham ../data/inmail.13702
"
13702,"ham ../data/inmail.13703
"
13703,"spam ../data/inmail.13704
"
13704,"ham ../data/inmail.13705
"
13705,"ham ../data/inmail.13706
"
13706,"ham ../data/inmail.13707
"
13707,"ham ../data/inmail.13708
"
13708,"ham ../data/inmail.13709
"
13709,"ham ../data/inmail.13710
"
13710,"spam ../data/inmail.13711
"
13711,"spam ../data/inmail.13712
"
13712,"ham ../data/inmail.13713
"
13713,"spam ../data/inmail.13714
"
13714,"spam ../data/inmail.13715
"
13715,"spam ../data/inmail.13716
"
13716,"spam ../data/inmail.13717
"
13717,"ham ../data/inmail.13718
"
13718,"spam ../data/inmail.13719
"
13719,"ham ../data/inmail.13720
"
13720,"spam ../data/inmail.13721
"
13721,"spam ../data/inmail.13722
"
13722,"spam ../data/inmail.13723
"
13723,"spam ../data/inmail.13724
"
13724,"ham ../data/inmail.13725
"
13725,"spam ../data/inmail.13726
"
13726,"ham ../data/inmail.13727
"
13727,"spam ../data/inmail.13728
"
13728,"ham ../data/inmail.13729
"
13729,"ham ../data/inmail.13730
"
13730,"spam ../data/inmail.13731
"
13731,"spam ../data/inmail.13732
"
13732,"ham ../data/inmail.13733
"
13733,"ham ../data/inmail.13734
"
13734,"spam ../data/inmail.13735
"
13735,"spam ../data/inmail.13736
"
13736,"spam ../data/inmail.13737
"
13737,"spam ../data/inmail.13738
"
13738,"spam ../data/inmail.13739
"
13739,"spam ../data/inmail.13740
"
13740,"spam ../data/inmail.13741
"
13741,"ham ../data/inmail.13742
"
13742,"spam ../data/inmail.13743
"
13743,"spam ../data/inmail.13744
"
13744,"ham ../data/inmail.13745
"
13745,"spam ../data/inmail.13746
"
13746,"ham ../data/inmail.13747
"
13747,"spam ../data/inmail.13748
"
13748,"ham ../data/inmail.13749
"
13749,"spam ../data/inmail.13750
"
13750,"spam ../data/inmail.13751
"
13751,"ham ../data/inmail.13752
"
13752,"spam ../data/inmail.13753
"
13753,"ham ../data/inmail.13754
"
13754,"spam ../data/inmail.13755
"
13755,"spam ../data/inmail.13756
"
13756,"ham ../data/inmail.13757
"
13757,"spam ../data/inmail.13758
"
13758,"ham ../data/inmail.13759
"
13759,"spam ../data/inmail.13760
"
13760,"spam ../data/inmail.13761
"
13761,"ham ../data/inmail.13762
"
13762,"ham ../data/inmail.13763
"
13763,"ham ../data/inmail.13764
"
13764,"ham ../data/inmail.13765
"
13765,"spam ../data/inmail.13766
"
13766,"ham ../data/inmail.13767
"
13767,"spam ../data/inmail.13768
"
13768,"spam ../data/inmail.13769
"
13769,"spam ../data/inmail.13770
"
13770,"ham ../data/inmail.13771
"
13771,"ham ../data/inmail.13772
"
13772,"spam ../data/inmail.13773
"
13773,"spam ../data/inmail.13774
"
13774,"spam ../data/inmail.13775
"
13775,"spam ../data/inmail.13776
"
13776,"ham ../data/inmail.13777
"
13777,"spam ../data/inmail.13778
"
13778,"spam ../data/inmail.13779
"
13779,"ham ../data/inmail.13780
"
13780,"ham ../data/inmail.13781
"
13781,"ham ../data/inmail.13782
"
13782,"ham ../data/inmail.13783
"
13783,"ham ../data/inmail.13784
"
13784,"spam ../data/inmail.13785
"
13785,"ham ../data/inmail.13786
"
13786,"spam ../data/inmail.13787
"
13787,"ham ../data/inmail.13788
"
13788,"spam ../data/inmail.13789
"
13789,"ham ../data/inmail.13790
"
13790,"ham ../data/inmail.13791
"
13791,"spam ../data/inmail.13792
"
13792,"spam ../data/inmail.13793
"
13793,"spam ../data/inmail.13794
"
13794,"ham ../data/inmail.13795
"
13795,"spam ../data/inmail.13796
"
13796,"spam ../data/inmail.13797
"
13797,"spam ../data/inmail.13798
"
13798,"ham ../data/inmail.13799
"
13799,"ham ../data/inmail.13800
"
13800,"ham ../data/inmail.13801
"
13801,"ham ../data/inmail.13802
"
13802,"ham ../data/inmail.13803
"
13803,"ham ../data/inmail.13804
"
13804,"ham ../data/inmail.13805
"
13805,"ham ../data/inmail.13806
"
13806,"ham ../data/inmail.13807
"
13807,"spam ../data/inmail.13808
"
13808,"spam ../data/inmail.13809
"
13809,"spam ../data/inmail.13810
"
13810,"ham ../data/inmail.13811
"
13811,"ham ../data/inmail.13812
"
13812,"ham ../data/inmail.13813
"
13813,"spam ../data/inmail.13814
"
13814,"spam ../data/inmail.13815
"
13815,"spam ../data/inmail.13816
"
13816,"spam ../data/inmail.13817
"
13817,"spam ../data/inmail.13818
"
13818,"ham ../data/inmail.13819
"
13819,"spam ../data/inmail.13820
"
13820,"spam ../data/inmail.13821
"
13821,"ham ../data/inmail.13822
"
13822,"spam ../data/inmail.13823
"
13823,"ham ../data/inmail.13824
"
13824,"spam ../data/inmail.13825
"
13825,"ham ../data/inmail.13826
"
13826,"ham ../data/inmail.13827
"
13827,"spam ../data/inmail.13828
"
13828,"ham ../data/inmail.13829
"
13829,"spam ../data/inmail.13830
"
13830,"spam ../data/inmail.13831
"
13831,"spam ../data/inmail.13832
"
13832,"spam ../data/inmail.13833
"
13833,"ham ../data/inmail.13834
"
13834,"ham ../data/inmail.13835
"
13835,"spam ../data/inmail.13836
"
13836,"ham ../data/inmail.13837
"
13837,"spam ../data/inmail.13838
"
13838,"ham ../data/inmail.13839
"
13839,"spam ../data/inmail.13840
"
13840,"spam ../data/inmail.13841
"
13841,"spam ../data/inmail.13842
"
13842,"spam ../data/inmail.13843
"
13843,"spam ../data/inmail.13844
"
13844,"spam ../data/inmail.13845
"
13845,"ham ../data/inmail.13846
"
13846,"ham ../data/inmail.13847
"
13847,"ham ../data/inmail.13848
"
13848,"ham ../data/inmail.13849
"
13849,"spam ../data/inmail.13850
"
13850,"ham ../data/inmail.13851
"
13851,"spam ../data/inmail.13852
"
13852,"spam ../data/inmail.13853
"
13853,"ham ../data/inmail.13854
"
13854,"ham ../data/inmail.13855
"
13855,"ham ../data/inmail.13856
"
13856,"spam ../data/inmail.13857
"
13857,"ham ../data/inmail.13858
"
13858,"ham ../data/inmail.13859
"
13859,"ham ../data/inmail.13860
"
13860,"spam ../data/inmail.13861
"
13861,"ham ../data/inmail.13862
"
13862,"spam ../data/inmail.13863
"
13863,"ham ../data/inmail.13864
"
13864,"spam ../data/inmail.13865
"
13865,"ham ../data/inmail.13866
"
13866,"spam ../data/inmail.13867
"
13867,"ham ../data/inmail.13868
"
13868,"ham ../data/inmail.13869
"
13869,"ham ../data/inmail.13870
"
13870,"ham ../data/inmail.13871
"
13871,"ham ../data/inmail.13872
"
13872,"ham ../data/inmail.13873
"
13873,"spam ../data/inmail.13874
"
13874,"spam ../data/inmail.13875
"
13875,"ham ../data/inmail.13876
"
13876,"spam ../data/inmail.13877
"
13877,"spam ../data/inmail.13878
"
13878,"spam ../data/inmail.13879
"
13879,"spam ../data/inmail.13880
"
13880,"spam ../data/inmail.13881
"
13881,"spam ../data/inmail.13882
"
13882,"ham ../data/inmail.13883
"
13883,"spam ../data/inmail.13884
"
13884,"ham ../data/inmail.13885
"
13885,"spam ../data/inmail.13886
"
13886,"spam ../data/inmail.13887
"
13887,"spam ../data/inmail.13888
"
13888,"ham ../data/inmail.13889
"
13889,"spam ../data/inmail.13890
"
13890,"ham ../data/inmail.13891
"
13891,"spam ../data/inmail.13892
"
13892,"spam ../data/inmail.13893
"
13893,"ham ../data/inmail.13894
"
13894,"spam ../data/inmail.13895
"
13895,"spam ../data/inmail.13896
"
13896,"spam ../data/inmail.13897
"
13897,"spam ../data/inmail.13898
"
13898,"ham ../data/inmail.13899
"
13899,"ham ../data/inmail.13900
"
13900,"spam ../data/inmail.13901
"
13901,"spam ../data/inmail.13902
"
13902,"ham ../data/inmail.13903
"
13903,"spam ../data/inmail.13904
"
13904,"spam ../data/inmail.13905
"
13905,"ham ../data/inmail.13906
"
13906,"ham ../data/inmail.13907
"
13907,"ham ../data/inmail.13908
"
13908,"ham ../data/inmail.13909
"
13909,"spam ../data/inmail.13910
"
13910,"ham ../data/inmail.13911
"
13911,"spam ../data/inmail.13912
"
13912,"spam ../data/inmail.13913
"
13913,"spam ../data/inmail.13914
"
13914,"ham ../data/inmail.13915
"
13915,"spam ../data/inmail.13916
"
13916,"ham ../data/inmail.13917
"
13917,"spam ../data/inmail.13918
"
13918,"ham ../data/inmail.13919
"
13919,"spam ../data/inmail.13920
"
13920,"spam ../data/inmail.13921
"
13921,"spam ../data/inmail.13922
"
13922,"spam ../data/inmail.13923
"
13923,"spam ../data/inmail.13924
"
13924,"ham ../data/inmail.13925
"
13925,"spam ../data/inmail.13926
"
13926,"spam ../data/inmail.13927
"
13927,"spam ../data/inmail.13928
"
13928,"ham ../data/inmail.13929
"
13929,"spam ../data/inmail.13930
"
13930,"ham ../data/inmail.13931
"
13931,"spam ../data/inmail.13932
"
13932,"spam ../data/inmail.13933
"
13933,"spam ../data/inmail.13934
"
13934,"spam ../data/inmail.13935
"
13935,"spam ../data/inmail.13936
"
13936,"spam ../data/inmail.13937
"
13937,"ham ../data/inmail.13938
"
13938,"ham ../data/inmail.13939
"
13939,"spam ../data/inmail.13940
"
13940,"spam ../data/inmail.13941
"
13941,"spam ../data/inmail.13942
"
13942,"spam ../data/inmail.13943
"
13943,"spam ../data/inmail.13944
"
13944,"ham ../data/inmail.13945
"
13945,"spam ../data/inmail.13946
"
13946,"spam ../data/inmail.13947
"
13947,"spam ../data/inmail.13948
"
13948,"spam ../data/inmail.13949
"
13949,"spam ../data/inmail.13950
"
13950,"spam ../data/inmail.13951
"
13951,"spam ../data/inmail.13952
"
13952,"spam ../data/inmail.13953
"
13953,"spam ../data/inmail.13954
"
13954,"ham ../data/inmail.13955
"
13955,"ham ../data/inmail.13956
"
13956,"spam ../data/inmail.13957
"
13957,"ham ../data/inmail.13958
"
13958,"spam ../data/inmail.13959
"
13959,"ham ../data/inmail.13960
"
13960,"ham ../data/inmail.13961
"
13961,"ham ../data/inmail.13962
"
13962,"ham ../data/inmail.13963
"
13963,"spam ../data/inmail.13964
"
13964,"spam ../data/inmail.13965
"
13965,"ham ../data/inmail.13966
"
13966,"spam ../data/inmail.13967
"
13967,"spam ../data/inmail.13968
"
13968,"spam ../data/inmail.13969
"
13969,"ham ../data/inmail.13970
"
13970,"spam ../data/inmail.13971
"
13971,"spam ../data/inmail.13972
"
13972,"spam ../data/inmail.13973
"
13973,"ham ../data/inmail.13974
"
13974,"ham ../data/inmail.13975
"
13975,"ham ../data/inmail.13976
"
13976,"ham ../data/inmail.13977
"
13977,"spam ../data/inmail.13978
"
13978,"ham ../data/inmail.13979
"
13979,"spam ../data/inmail.13980
"
13980,"ham ../data/inmail.13981
"
13981,"spam ../data/inmail.13982
"
13982,"spam ../data/inmail.13983
"
13983,"ham ../data/inmail.13984
"
13984,"spam ../data/inmail.13985
"
13985,"spam ../data/inmail.13986
"
13986,"spam ../data/inmail.13987
"
13987,"ham ../data/inmail.13988
"
13988,"spam ../data/inmail.13989
"
13989,"spam ../data/inmail.13990
"
13990,"spam ../data/inmail.13991
"
13991,"spam ../data/inmail.13992
"
13992,"ham ../data/inmail.13993
"
13993,"spam ../data/inmail.13994
"
